#_____________ QUERY RESULTS SUMMARY ____________________________________
#
#      STATION: JUNG, MOSC
#   START TIME: 1964-01-01 00:00:00 UTC
#     END TIME: 2026-03-25 00:00:00 UTC
#   NMDB TABLE: 1 hour validated
#    DATA TYPE: corr_for_efficiency
#    AVERAGING: Yes / 1 day
# ORIGINAL RES: 60 min
#________________________________________________________________________
#
# Timestamps always correspond to the beginning of the time interval 
#________________________________________________________________________
#
# ____________________________________________________________________________________________________
#|                                                                                                    |
#| Data retrieved via NMDB are the property of the individual data providers. These data are free for |
#| non commercial use to within the restriction imposed by the providers. If you use such data for    |
#| your research or applications, please acknowledge the origin by a sentence like 'We acknowledge    |
#| the NMDB database (www.nmdb.eu) founded under the European Union's FP7 programme (contract no. 213 |
#| 007), and the PIs of individual neutron monitors at: IGY Jungfraujoch (Physikalisches Institut, Un |
#| iversity of Bern, Switzerland), Moscow (Pushkov Institute of Terrestrial Magnetism, Ionosphere and |
#|  radio wave propagation IZMIRAN, Troitsk, Russia), Calgary ()                                      |
#|____________________________________________________________________________________________________|
#
DATETIME;JUNG;MOSC
1975-05-17 00:00:00;167.609;231.227
1975-05-18 00:00:00;167.711;230.639
1975-05-19 00:00:00;167.300;229.900
1975-05-20 00:00:00;167.705;229.690
1975-05-21 00:00:00;167.813;229.841
1975-05-22 00:00:00;168.141;230.235
1975-05-23 00:00:00;168.910;230.773
1975-05-24 00:00:00;169.567;231.973
1975-05-25 00:00:00;169.628;232.713
1975-05-26 00:00:00;169.827;233.072
1975-05-27 00:00:00;169.352;234.135
1975-05-28 00:00:00;169.908;234.346
1975-05-29 00:00:00;169.817;234.053
1975-05-30 00:00:00;169.643;232.787
1975-05-31 00:00:00;169.727;232.920
1975-06-01 00:00:00;167.532;233.037
1975-06-02 00:00:00;167.115;231.833
1975-06-03 00:00:00;166.929;232.094
1975-06-04 00:00:00;167.049;232.353
1975-06-05 00:00:00;166.549;232.176
1975-06-06 00:00:00;168.131;232.136
1975-06-07 00:00:00;170.049;232.781
1975-06-08 00:00:00;170.934;233.713
1975-06-09 00:00:00;170.560;233.750
1975-06-10 00:00:00;170.390;233.346
1975-06-11 00:00:00;169.851;233.440
1975-06-12 00:00:00;169.921;232.636
1975-06-13 00:00:00;170.639;231.992
1975-06-14 00:00:00;170.354;232.088
1975-06-15 00:00:00;170.645;232.561
1975-06-16 00:00:00;170.229;231.724
1975-06-17 00:00:00;169.860;231.182
1975-06-18 00:00:00;168.853;231.378
1975-06-19 00:00:00;167.090;231.163
1975-06-20 00:00:00;166.975;231.482
1975-06-21 00:00:00;167.379;232.153
1975-06-22 00:00:00;168.446;232.606
1975-06-23 00:00:00;169.551;233.137
1975-06-24 00:00:00;170.935;234.313
1975-06-25 00:00:00;170.965;234.421
1975-06-26 00:00:00;171.233;234.350
1975-06-27 00:00:00;171.707;234.277
1975-06-28 00:00:00;170.679;234.250
1975-06-29 00:00:00;171.023;234.766
1975-06-30 00:00:00;169.886;234.735
1975-07-01 00:00:00;168.081;233.757
1975-07-02 00:00:00;168.735;233.578
1975-07-03 00:00:00;170.217;233.593
1975-07-04 00:00:00;169.922;233.450
1975-07-05 00:00:00;169.835;233.544
1975-07-06 00:00:00;170.454;233.350
1975-07-07 00:00:00;168.568;231.339
1975-07-08 00:00:00;171.365;232.980
1975-07-09 00:00:00;170.277;232.415
1975-07-10 00:00:00;169.624;232.644
1975-07-11 00:00:00;169.855;232.173
1975-07-12 00:00:00;168.387;232.645
1975-07-13 00:00:00;169.556;232.665
1975-07-14 00:00:00;   null;231.477
1975-07-15 00:00:00;   null;231.790
1975-07-16 00:00:00;168.693;231.023
1975-07-17 00:00:00;167.783;230.499
1975-07-18 00:00:00;167.159;230.543
1975-07-19 00:00:00;167.570;231.929
1975-07-20 00:00:00;168.196;232.964
1975-07-21 00:00:00;168.405;232.912
1975-07-22 00:00:00;169.253;232.431
1975-07-23 00:00:00;170.488;232.182
1975-07-24 00:00:00;171.143;232.740
1975-07-25 00:00:00;170.703;232.443
1975-07-26 00:00:00;169.883;230.702
1975-07-27 00:00:00;169.693;230.232
1975-07-28 00:00:00;169.782;230.492
1975-07-29 00:00:00;169.882;230.752
1975-07-30 00:00:00;170.007;231.593
1975-07-31 00:00:00;170.011;231.182
1975-08-01 00:00:00;169.385;231.331
1975-08-02 00:00:00;170.323;231.608
1975-08-03 00:00:00;170.580;231.630
1975-08-04 00:00:00;170.882;231.487
1975-08-05 00:00:00;170.010;229.838
1975-08-06 00:00:00;169.010;228.133
1975-08-07 00:00:00;168.115;227.657
1975-08-08 00:00:00;169.205;228.965
1975-08-09 00:00:00;169.749;229.602
1975-08-10 00:00:00;170.149;230.092
1975-08-11 00:00:00;169.810;230.698
1975-08-12 00:00:00;168.804;233.180
1975-08-13 00:00:00;167.883;233.142
1975-08-14 00:00:00;167.292;231.657
1975-08-15 00:00:00;168.320;230.545
1975-08-16 00:00:00;168.175;229.822
1975-08-17 00:00:00;169.079;229.720
1975-08-18 00:00:00;168.457;230.412
1975-08-19 00:00:00;167.719;231.395
1975-08-20 00:00:00;169.437;232.005
1975-08-21 00:00:00;170.551;232.172
1975-08-22 00:00:00;169.397;231.593
1975-08-23 00:00:00;168.241;230.590
1975-08-24 00:00:00;167.632;229.949
1975-08-25 00:00:00;167.984;230.400
1975-08-26 00:00:00;168.086;230.087
1975-08-27 00:00:00;169.504;231.007
1975-08-28 00:00:00;169.250;230.205
1975-08-29 00:00:00;170.163;230.864
1975-08-30 00:00:00;169.933;231.030
1975-08-31 00:00:00;170.688;231.815
1975-09-01 00:00:00;170.629;232.868
1975-09-02 00:00:00;169.865;231.780
1975-09-03 00:00:00;170.193;231.984
1975-09-04 00:00:00;170.639;232.833
1975-09-05 00:00:00;170.565;233.536
1975-09-06 00:00:00;171.323;233.715
1975-09-07 00:00:00;170.577;233.772
1975-09-08 00:00:00;170.048;233.814
1975-09-09 00:00:00;169.857;232.279
1975-09-10 00:00:00;170.530;231.806
1975-09-11 00:00:00;170.051;232.215
1975-09-12 00:00:00;169.082;232.182
1975-09-13 00:00:00;168.506;232.757
1975-09-14 00:00:00;168.729;232.350
1975-09-15 00:00:00;168.296;231.486
1975-09-16 00:00:00;167.954;231.683
1975-09-17 00:00:00;168.308;231.472
1975-09-18 00:00:00;168.868;231.264
1975-09-19 00:00:00;167.482;229.548
1975-09-20 00:00:00;168.397;229.845
1975-09-21 00:00:00;168.392;229.950
1975-09-22 00:00:00;168.454;230.572
1975-09-23 00:00:00;168.487;231.057
1975-09-24 00:00:00;169.421;229.975
1975-09-25 00:00:00;169.545;231.691
1975-09-26 00:00:00;168.778;232.050
1975-09-27 00:00:00;169.031;231.572
1975-09-28 00:00:00;168.665;230.358
1975-09-29 00:00:00;168.693;231.185
1975-09-30 00:00:00;168.419;231.619
1975-10-01 00:00:00;168.498;231.503
1975-10-02 00:00:00;168.241;230.815
1975-10-03 00:00:00;168.923;231.010
1975-10-04 00:00:00;169.935;232.976
1975-10-05 00:00:00;170.399;233.190
1975-10-06 00:00:00;170.301;233.082
1975-10-07 00:00:00;169.525;233.678
1975-10-08 00:00:00;169.981;232.843
1975-10-09 00:00:00;169.769;232.281
1975-10-10 00:00:00;169.581;232.186
1975-10-11 00:00:00;168.433;231.360
1975-10-12 00:00:00;168.112;231.102
1975-10-13 00:00:00;167.594;232.752
1975-10-14 00:00:00;167.402;232.501
1975-10-15 00:00:00;168.475;232.033
1975-10-16 00:00:00;167.821;231.142
1975-10-17 00:00:00;167.543;229.746
1975-10-18 00:00:00;166.415;230.166
1975-10-19 00:00:00;164.445;229.476
1975-10-20 00:00:00;164.334;229.751
1975-10-21 00:00:00;164.595;230.583
1975-10-22 00:00:00;164.399;230.357
1975-10-23 00:00:00;164.999;230.219
1975-10-24 00:00:00;165.505;230.164
1975-10-25 00:00:00;165.571;229.422
1975-10-26 00:00:00;166.057;230.067
1975-10-27 00:00:00;167.358;232.185
1975-10-28 00:00:00;167.990;233.024
1975-10-29 00:00:00;169.528;232.241
1975-10-30 00:00:00;170.414;233.241
1975-10-31 00:00:00;171.315;234.125
1975-11-01 00:00:00;171.035;233.512
1975-11-02 00:00:00;169.172;231.535
1975-11-03 00:00:00;169.085;230.608
1975-11-04 00:00:00;169.133;228.830
1975-11-05 00:00:00;167.493;227.673
1975-11-06 00:00:00;167.526;228.160
1975-11-07 00:00:00;167.389;227.674
1975-11-08 00:00:00;166.356;228.309
1975-11-09 00:00:00;170.419;230.553
1975-11-10 00:00:00;168.705;229.505
1975-11-11 00:00:00;168.093;229.238
1975-11-12 00:00:00;167.707;228.245
1975-11-13 00:00:00;166.229;227.382
1975-11-14 00:00:00;165.394;227.003
1975-11-15 00:00:00;165.162;228.100
1975-11-16 00:00:00;167.324;229.749
1975-11-17 00:00:00;167.742;229.433
1975-11-18 00:00:00;166.254;229.457
1975-11-19 00:00:00;163.907;227.300
1975-11-20 00:00:00;162.914;226.837
1975-11-21 00:00:00;163.766;227.572
1975-11-22 00:00:00;163.212;226.970
1975-11-23 00:00:00;164.748;225.097
1975-11-24 00:00:00;165.871;226.148
1975-11-25 00:00:00;166.764;228.262
1975-11-26 00:00:00;167.853;229.729
1975-11-27 00:00:00;168.772;231.442
1975-11-28 00:00:00;169.211;232.771
1975-11-29 00:00:00;168.442;232.133
1975-11-30 00:00:00;168.165;231.297
1975-12-01 00:00:00;167.999;230.265
1975-12-02 00:00:00;167.165;229.750
1975-12-03 00:00:00;167.512;228.836
1975-12-04 00:00:00;166.152;228.410
1975-12-05 00:00:00;166.450;228.369
1975-12-06 00:00:00;166.853;229.125
1975-12-07 00:00:00;167.121;229.977
1975-12-08 00:00:00;167.373;229.746
1975-12-09 00:00:00;168.596;230.090
1975-12-10 00:00:00;167.727;229.650
1975-12-11 00:00:00;167.217;229.581
1975-12-12 00:00:00;167.696;229.475
1975-12-13 00:00:00;167.935;229.377
1975-12-14 00:00:00;167.479;229.494
1975-12-15 00:00:00;167.234;229.411
1975-12-16 00:00:00;167.692;229.995
1975-12-17 00:00:00;168.233;230.498
1975-12-18 00:00:00;168.257;231.228
1975-12-19 00:00:00;168.493;232.122
1975-12-20 00:00:00;168.797;231.794
1975-12-21 00:00:00;168.961;231.500
1975-12-22 00:00:00;168.866;232.384
1975-12-23 00:00:00;169.357;233.015
1975-12-24 00:00:00;170.068;233.798
1975-12-25 00:00:00;169.638;232.952
1975-12-26 00:00:00;168.993;231.606
1975-12-27 00:00:00;168.635;230.543
1975-12-28 00:00:00;168.041;230.835
1975-12-29 00:00:00;168.046;229.992
1975-12-30 00:00:00;168.230;230.718
1975-12-31 00:00:00;168.676;231.177
1976-01-01 00:00:00;166.915;231.153
1976-01-02 00:00:00;166.169;231.565
1976-01-03 00:00:00;164.605;230.623
1976-01-04 00:00:00;165.426;230.001
1976-01-05 00:00:00;165.808;229.616
1976-01-06 00:00:00;165.556;228.930
1976-01-07 00:00:00;166.439;228.579
1976-01-08 00:00:00;166.609;228.578
1976-01-09 00:00:00;166.542;229.536
1976-01-10 00:00:00;168.527;231.187
1976-01-11 00:00:00;167.674;231.302
1976-01-12 00:00:00;167.500;231.737
1976-01-13 00:00:00;168.296;232.144
1976-01-14 00:00:00;168.240;231.932
1976-01-15 00:00:00;167.638;232.129
1976-01-16 00:00:00;168.276;231.569
1976-01-17 00:00:00;168.945;231.746
1976-01-18 00:00:00;169.426;231.220
1976-01-19 00:00:00;168.689;230.487
1976-01-20 00:00:00;167.474;230.886
1976-01-21 00:00:00;166.784;231.145
1976-01-22 00:00:00;166.439;231.658
1976-01-23 00:00:00;165.971;230.161
1976-01-24 00:00:00;167.084;229.665
1976-01-25 00:00:00;167.211;229.780
1976-01-26 00:00:00;167.076;229.219
1976-01-27 00:00:00;167.200;229.230
1976-01-28 00:00:00;167.919;228.400
1976-01-29 00:00:00;167.471;228.277
1976-01-30 00:00:00;167.466;228.428
1976-01-31 00:00:00;166.556;228.039
1976-02-01 00:00:00;166.458;229.483
1976-02-02 00:00:00;165.458;230.049
1976-02-03 00:00:00;167.054;230.249
1976-02-04 00:00:00;168.099;231.001
1976-02-05 00:00:00;168.074;231.632
1976-02-06 00:00:00;167.946;231.218
1976-02-07 00:00:00;169.110;231.997
1976-02-08 00:00:00;169.121;231.486
1976-02-09 00:00:00;168.222;231.401
1976-02-10 00:00:00;167.664;231.289
1976-02-11 00:00:00;168.015;232.072
1976-02-12 00:00:00;168.889;233.028
1976-02-13 00:00:00;169.391;232.829
1976-02-14 00:00:00;169.804;232.655
1976-02-15 00:00:00;168.826;232.596
1976-02-16 00:00:00;168.243;233.366
1976-02-17 00:00:00;169.056;233.382
1976-02-18 00:00:00;167.782;230.873
1976-02-19 00:00:00;167.575;231.003
1976-02-20 00:00:00;167.670;231.241
1976-02-21 00:00:00;167.008;230.018
1976-02-22 00:00:00;166.935;230.444
1976-02-23 00:00:00;166.678;230.722
1976-02-24 00:00:00;166.504;230.960
1976-02-25 00:00:00;166.803;231.190
1976-02-26 00:00:00;166.569;231.325
1976-02-27 00:00:00;167.646;232.273
1976-02-28 00:00:00;166.888;230.863
1976-02-29 00:00:00;167.326;230.324
1976-03-01 00:00:00;166.818;229.806
1976-03-02 00:00:00;168.699;231.745
1976-03-03 00:00:00;169.875;232.714
1976-03-04 00:00:00;170.124;233.023
1976-03-05 00:00:00;169.874;232.901
1976-03-06 00:00:00;170.185;233.169
1976-03-07 00:00:00;169.384;231.980
1976-03-08 00:00:00;168.247;230.898
1976-03-09 00:00:00;168.497;230.796
1976-03-10 00:00:00;169.074;232.122
1976-03-11 00:00:00;169.605;232.566
1976-03-12 00:00:00;171.175;233.781
1976-03-13 00:00:00;170.793;233.965
1976-03-14 00:00:00;171.621;235.260
1976-03-15 00:00:00;170.908;233.595
1976-03-16 00:00:00;169.944;232.450
1976-03-17 00:00:00;168.832;231.730
1976-03-18 00:00:00;167.777;230.826
1976-03-19 00:00:00;167.765;231.515
1976-03-20 00:00:00;167.907;231.224
1976-03-21 00:00:00;168.000;231.079
1976-03-22 00:00:00;168.463;231.838
1976-03-23 00:00:00;168.924;232.641
1976-03-24 00:00:00;168.254;231.017
1976-03-25 00:00:00;166.436;230.499
1976-03-26 00:00:00;171.313;231.822
1976-03-27 00:00:00;166.033;227.914
1976-03-28 00:00:00;166.320;227.634
1976-03-29 00:00:00;165.148;226.319
1976-03-30 00:00:00;161.721;222.390
1976-03-31 00:00:00;160.651;220.767
1976-04-01 00:00:00;163.154;219.628
1976-04-02 00:00:00;162.447;220.466
1976-04-03 00:00:00;164.907;223.037
1976-04-04 00:00:00;166.150;225.442
1976-04-05 00:00:00;167.636;227.626
1976-04-06 00:00:00;168.814;229.537
1976-04-07 00:00:00;167.915;231.358
1976-04-08 00:00:00;167.828;230.917
1976-04-09 00:00:00;168.570;230.932
1976-04-10 00:00:00;168.518;230.915
1976-04-11 00:00:00;168.300;230.415
1976-04-12 00:00:00;167.865;229.938
1976-04-13 00:00:00;167.522;229.633
1976-04-14 00:00:00;167.687;230.149
1976-04-15 00:00:00;166.295;230.087
1976-04-16 00:00:00;166.674;230.184
1976-04-17 00:00:00;166.900;230.209
1976-04-18 00:00:00;166.716;230.903
1976-04-19 00:00:00;167.453;231.625
1976-04-20 00:00:00;167.681;231.091
1976-04-21 00:00:00;168.226;232.424
1976-04-22 00:00:00;168.853;232.259
1976-04-23 00:00:00;168.395;231.662
1976-04-24 00:00:00;167.759;231.750
1976-04-25 00:00:00;168.439;231.407
1976-04-26 00:00:00;168.196;230.991
1976-04-27 00:00:00;167.386;230.211
1976-04-28 00:00:00;167.232;230.296
1976-04-29 00:00:00;167.947;230.780
1976-04-30 00:00:00;168.051;230.839
1976-05-01 00:00:00;167.859;230.341
1976-05-02 00:00:00;168.402;230.887
1976-05-03 00:00:00;167.072;228.688
1976-05-04 00:00:00;167.461;229.139
1976-05-05 00:00:00;168.553;230.072
1976-05-06 00:00:00;168.765;230.929
1976-05-07 00:00:00;169.828;231.903
1976-05-08 00:00:00;169.269;232.366
1976-05-09 00:00:00;168.813;232.203
1976-05-10 00:00:00;170.344;232.354
1976-05-11 00:00:00;169.946;231.864
1976-05-12 00:00:00;167.946;230.910
1976-05-13 00:00:00;167.781;231.645
1976-05-14 00:00:00;168.503;232.486
1976-05-15 00:00:00;169.561;232.664
1976-05-16 00:00:00;168.667;231.714
1976-05-17 00:00:00;168.635;231.637
1976-05-18 00:00:00;169.793;232.354
1976-05-19 00:00:00;170.331;232.577
1976-05-20 00:00:00;171.486;232.785
1976-05-21 00:00:00;169.427;231.652
1976-05-22 00:00:00;166.365;228.427
1976-05-23 00:00:00;166.908;227.318
1976-05-24 00:00:00;166.879;227.753
1976-05-25 00:00:00;166.944;228.969
1976-05-26 00:00:00;167.287;229.230
1976-05-27 00:00:00;167.743;230.020
1976-05-28 00:00:00;168.294;231.292
1976-05-29 00:00:00;168.147;229.785
1976-05-30 00:00:00;167.055;228.982
1976-05-31 00:00:00;166.052;229.187
1976-06-01 00:00:00;166.190;232.382
1976-06-02 00:00:00;166.964;232.085
1976-06-03 00:00:00;166.812;231.665
1976-06-04 00:00:00;166.111;231.240
1976-06-05 00:00:00;166.693;231.765
1976-06-06 00:00:00;167.202;231.990
1976-06-07 00:00:00;167.799;232.527
1976-06-08 00:00:00;168.547;232.647
1976-06-09 00:00:00;168.783;233.406
1976-06-10 00:00:00;168.887;234.384
1976-06-11 00:00:00;170.555;234.552
1976-06-12 00:00:00;170.666;234.921
1976-06-13 00:00:00;171.080;235.477
1976-06-14 00:00:00;171.593;235.704
1976-06-15 00:00:00;171.588;236.115
1976-06-16 00:00:00;170.703;235.976
1976-06-17 00:00:00;169.544;234.472
1976-06-18 00:00:00;169.922;232.689
1976-06-19 00:00:00;169.440;231.928
1976-06-20 00:00:00;169.699;232.056
1976-06-21 00:00:00;168.447;229.859
1976-06-22 00:00:00;168.515;230.716
1976-06-23 00:00:00;168.979;231.784
1976-06-24 00:00:00;169.724;231.874
1976-06-25 00:00:00;168.529;229.705
1976-06-26 00:00:00;168.327;229.421
1976-06-27 00:00:00;168.485;229.498
1976-06-28 00:00:00;168.915;230.305
1976-06-29 00:00:00;169.135;231.374
1976-06-30 00:00:00;169.469;231.832
1976-07-01 00:00:00;169.641;232.280
1976-07-02 00:00:00;169.491;232.522
1976-07-03 00:00:00;169.523;233.145
1976-07-04 00:00:00;169.861;233.970
1976-07-05 00:00:00;170.105;234.295
1976-07-06 00:00:00;169.905;233.920
1976-07-07 00:00:00;170.758;234.727
1976-07-08 00:00:00;171.226;235.175
1976-07-09 00:00:00;170.505;235.434
1976-07-10 00:00:00;169.543;235.792
1976-07-11 00:00:00;171.106;235.634
1976-07-12 00:00:00;170.560;235.533
1976-07-13 00:00:00;170.117;235.499
1976-07-14 00:00:00;171.085;235.735
1976-07-15 00:00:00;170.476;235.101
1976-07-16 00:00:00;170.333;234.285
1976-07-17 00:00:00;170.275;   null
1976-07-18 00:00:00;169.494;   null
1976-07-19 00:00:00;169.285;232.412
1976-07-20 00:00:00;169.027;232.550
1976-07-21 00:00:00;168.771;232.563
1976-07-22 00:00:00;168.057;232.167
1976-07-23 00:00:00;167.396;232.279
1976-07-24 00:00:00;167.853;231.989
1976-07-25 00:00:00;167.920;232.373
1976-07-26 00:00:00;167.495;232.192
1976-07-27 00:00:00;167.100;232.382
1976-07-28 00:00:00;168.243;233.199
1976-07-29 00:00:00;168.880;233.701
1976-07-30 00:00:00;169.954;233.773
1976-07-31 00:00:00;170.777;233.782
1976-08-01 00:00:00;167.662;233.583
1976-08-02 00:00:00;167.406;233.775
1976-08-03 00:00:00;167.945;234.565
1976-08-04 00:00:00;167.605;234.637
1976-08-05 00:00:00;166.911;233.958
1976-08-06 00:00:00;168.356;234.345
1976-08-07 00:00:00;168.441;234.692
1976-08-08 00:00:00;168.872;234.746
1976-08-09 00:00:00;168.972;235.363
1976-08-10 00:00:00;169.422;236.101
1976-08-11 00:00:00;168.835;236.680
1976-08-12 00:00:00;169.618;236.195
1976-08-13 00:00:00;169.483;235.290
1976-08-14 00:00:00;168.946;234.720
1976-08-15 00:00:00;168.111;233.236
1976-08-16 00:00:00;167.756;232.595
1976-08-17 00:00:00;166.307;232.036
1976-08-18 00:00:00;165.349;231.469
1976-08-19 00:00:00;165.311;231.192
1976-08-20 00:00:00;166.379;231.934
1976-08-21 00:00:00;166.850;232.175
1976-08-22 00:00:00;167.495;232.774
1976-08-23 00:00:00;168.186;233.150
1976-08-24 00:00:00;167.600;232.747
1976-08-25 00:00:00;167.433;232.452
1976-08-26 00:00:00;168.034;233.010
1976-08-27 00:00:00;168.269;232.556
1976-08-28 00:00:00;167.284;232.358
1976-08-29 00:00:00;166.589;232.612
1976-08-30 00:00:00;167.542;233.577
1976-08-31 00:00:00;167.942;233.714
1976-09-01 00:00:00;167.696;235.310
1976-09-02 00:00:00;167.547;236.055
1976-09-03 00:00:00;166.942;236.064
1976-09-04 00:00:00;166.906;236.471
1976-09-05 00:00:00;166.942;236.270
1976-09-06 00:00:00;166.693;236.394
1976-09-07 00:00:00;167.369;237.338
1976-09-08 00:00:00;168.923;238.356
1976-09-09 00:00:00;168.450;238.380
1976-09-10 00:00:00;167.775;236.529
1976-09-11 00:00:00;167.684;236.984
1976-09-12 00:00:00;165.990;235.971
1976-09-13 00:00:00;165.761;236.093
1976-09-14 00:00:00;165.807;236.639
1976-09-15 00:00:00;164.692;235.461
1976-09-16 00:00:00;162.984;234.787
1976-09-17 00:00:00;163.432;235.327
1976-09-18 00:00:00;164.050;235.315
1976-09-19 00:00:00;163.910;234.044
1976-09-20 00:00:00;163.719;232.990
1976-09-21 00:00:00;163.255;231.865
1976-09-22 00:00:00;163.359;232.265
1976-09-23 00:00:00;164.036;232.819
1976-09-24 00:00:00;164.156;233.430
1976-09-25 00:00:00;165.661;233.772
1976-09-26 00:00:00;165.473;234.007
1976-09-27 00:00:00;166.094;234.489
1976-09-28 00:00:00;166.427;234.514
1976-09-29 00:00:00;166.749;234.820
1976-09-30 00:00:00;167.474;234.925
1976-10-01 00:00:00;165.564;234.072
1976-10-02 00:00:00;165.651;234.395
1976-10-03 00:00:00;164.959;234.420
1976-10-04 00:00:00;164.396;235.019
1976-10-05 00:00:00;164.202;234.829
1976-10-06 00:00:00;164.002;235.033
1976-10-07 00:00:00;164.561;235.268
1976-10-08 00:00:00;164.803;234.974
1976-10-09 00:00:00;165.626;234.662
1976-10-10 00:00:00;166.228;234.345
1976-10-11 00:00:00;166.368;234.418
1976-10-12 00:00:00;165.129;233.203
1976-10-13 00:00:00;162.584;232.420
1976-10-14 00:00:00;160.932;231.900
1976-10-15 00:00:00;161.482;232.790
1976-10-16 00:00:00;161.360;232.077
1976-10-17 00:00:00;161.390;232.027
1976-10-18 00:00:00;162.210;232.652
1976-10-19 00:00:00;162.457;233.058
1976-10-20 00:00:00;161.800;232.923
1976-10-21 00:00:00;161.071;232.903
1976-10-22 00:00:00;160.892;233.276
1976-10-23 00:00:00;161.693;233.336
1976-10-24 00:00:00;161.352;233.332
1976-10-25 00:00:00;160.748;234.023
1976-10-26 00:00:00;160.569;233.704
1976-10-27 00:00:00;160.931;234.847
1976-10-28 00:00:00;160.193;235.029
1976-10-29 00:00:00;158.595;234.843
1976-10-30 00:00:00;160.040;235.590
1976-10-31 00:00:00;160.302;235.614
1976-11-01 00:00:00;162.025;236.382
1976-11-02 00:00:00;162.773;237.216
1976-11-03 00:00:00;163.200;236.986
1976-11-04 00:00:00;162.503;236.332
1976-11-05 00:00:00;162.023;235.440
1976-11-06 00:00:00;160.637;235.272
1976-11-07 00:00:00;160.983;234.777
1976-11-08 00:00:00;160.501;234.749
1976-11-09 00:00:00;159.304;234.017
1976-11-10 00:00:00;158.050;232.845
1976-11-11 00:00:00;160.057;234.031
1976-11-12 00:00:00;159.153;233.112
1976-11-13 00:00:00;158.876;232.801
1976-11-14 00:00:00;159.018;232.517
1976-11-15 00:00:00;159.761;233.585
1976-11-16 00:00:00;160.010;234.112
1976-11-17 00:00:00;159.976;234.777
1976-11-18 00:00:00;159.891;233.969
1976-11-19 00:00:00;159.639;234.225
1976-11-20 00:00:00;158.792;233.027
1976-11-21 00:00:00;158.537;232.845
1976-11-22 00:00:00;159.053;233.573
1976-11-23 00:00:00;157.488;233.469
1976-11-24 00:00:00;157.662;233.785
1976-11-25 00:00:00;157.438;233.602
1976-11-26 00:00:00;159.192;233.867
1976-11-27 00:00:00;160.419;234.835
1976-11-28 00:00:00;160.032;234.469
1976-11-29 00:00:00;159.477;234.306
1976-11-30 00:00:00;159.888;235.200
1976-12-01 00:00:00;161.178;238.307
1976-12-02 00:00:00;161.528;238.802
1976-12-03 00:00:00;161.867;238.308
1976-12-04 00:00:00;161.907;237.322
1976-12-05 00:00:00;161.034;235.535
1976-12-06 00:00:00;159.834;235.654
1976-12-07 00:00:00;159.821;235.917
1976-12-08 00:00:00;159.588;235.987
1976-12-09 00:00:00;158.973;234.279
1976-12-10 00:00:00;158.896;234.156
1976-12-11 00:00:00;158.801;234.118
1976-12-12 00:00:00;159.066;234.418
1976-12-13 00:00:00;159.560;234.767
1976-12-14 00:00:00;160.080;235.879
1976-12-15 00:00:00;161.033;236.300
1976-12-16 00:00:00;161.521;235.965
1976-12-17 00:00:00;161.315;235.010
1976-12-18 00:00:00;160.415;234.176
1976-12-19 00:00:00;159.403;233.150
1976-12-20 00:00:00;159.450;232.938
1976-12-21 00:00:00;159.136;233.765
1976-12-22 00:00:00;160.046;234.365
1976-12-23 00:00:00;160.533;235.167
1976-12-24 00:00:00;161.101;236.628
1976-12-25 00:00:00;160.882;236.029
1976-12-26 00:00:00;160.028;234.795
1976-12-27 00:00:00;160.137;234.450
1976-12-28 00:00:00;159.585;233.661
1976-12-29 00:00:00;161.000;233.500
1976-12-30 00:00:00;160.620;233.889
1976-12-31 00:00:00;160.159;233.486
1977-01-01 00:00:00;156.164;236.677
1977-01-02 00:00:00;157.244;236.263
1977-01-03 00:00:00;157.107;235.032
1977-01-04 00:00:00;156.736;234.898
1977-01-05 00:00:00;155.960;236.035
1977-01-06 00:00:00;156.613;235.886
1977-01-07 00:00:00;156.147;236.021
1977-01-08 00:00:00;156.232;236.107
1977-01-09 00:00:00;156.843;237.204
1977-01-10 00:00:00;157.694;237.732
1977-01-11 00:00:00;157.849;238.036
1977-01-12 00:00:00;158.557;238.348
1977-01-13 00:00:00;158.667;237.694
1977-01-14 00:00:00;157.871;238.535
1977-01-15 00:00:00;157.704;237.848
1977-01-16 00:00:00;157.000;238.024
1977-01-17 00:00:00;156.505;238.127
1977-01-18 00:00:00;   null;238.928
1977-01-19 00:00:00;158.765;238.150
1977-01-20 00:00:00;158.215;237.150
1977-01-21 00:00:00;158.507;237.498
1977-01-22 00:00:00;157.469;238.343
1977-01-23 00:00:00;157.238;237.901
1977-01-24 00:00:00;157.884;237.369
1977-01-25 00:00:00;157.987;237.718
1977-01-26 00:00:00;157.634;239.348
1977-01-27 00:00:00;157.262;238.781
1977-01-28 00:00:00;157.128;239.419
1977-01-29 00:00:00;156.356;236.812
1977-01-30 00:00:00;156.003;234.555
1977-01-31 00:00:00;156.659;235.395
1977-02-01 00:00:00;157.108;236.420
1977-02-02 00:00:00;157.196;236.962
1977-02-03 00:00:00;158.160;236.398
1977-02-04 00:00:00;157.293;235.255
1977-02-05 00:00:00;157.419;235.980
1977-02-06 00:00:00;156.658;235.652
1977-02-07 00:00:00;157.587;235.402
1977-02-08 00:00:00;157.383;235.640
1977-02-09 00:00:00;157.536;236.575
1977-02-10 00:00:00;158.879;237.576
1977-02-11 00:00:00;159.501;238.152
1977-02-12 00:00:00;159.772;237.974
1977-02-13 00:00:00;160.220;238.034
1977-02-14 00:00:00;160.872;237.720
